YYYY,DOY,HR,MN,bX,bY,bZ,speed,density,temp
2017,278,19,0,3.12,0.71,2.11,399.5,9.570,183236.
2017,278,20,0,1.23,0.88,2.65,415.2,8.226,157547.
2017,278,21,0,3.36,0.63,1.40,409.7,9.256,175744.
2017,278,22,0,1.38,0.94,1.21,417.4,8.178,141555.
2017,278,23,0,2.15,0.50,1.90,415.5,9.302,152820.
2017,279,0,0,5.88,0.44,1.05,392.1,10.809,188243.
2017,279,1,0,4.67,0.33,1.37,396.0,9.904,129469.
2017,279,2,0,3.33,0.30,0.46,407.2,9.220,110674.
2017,279,3,0,0.99,0.75,2.08,423.5,8.313,112873.
2017,279,4,0,2.64,0.38,1.81,418.3,7.929,129154.
2017,279,5,0,2.08,0.58,1.64,423.9,6.974,135629.
2017,279,6,0,1.85,0.41,1.66,429.7,6.403,105730.
2017,279,7,0,4.06,0.51,1.25,421.8,7.209,158958.
2017,279,8,0,4.94,0.18,0.60,414.3,6.948,126117.
2017,279,9,0,-0.31,0.66,2.29,447.7,5.474,101242.
2017,279,10,0,0.61,0.24,0.94,438.5,5.987,87616.
2017,279,11,0,2.12,0.32,1.01,432.0,5.829,95305.
2017,279,12,0,0.36,0.40,2.39,442.5,5.187,88328.
2017,279,13,0,1.60,0.38,1.73,433.1,5.498,88454.
2017,279,14,0,2.63,0.41,2.16,428.2,5.816,109784.
2017,279,15,0,1.57,0.49,2.36,434.2,5.418,91510.
2017,279,16,0,4.89,0.45,1.29,401.9,5.709,136605.
2017,279,17,0,4.59,0.49,1.34,406.2,6.457,241230.
2017,279,18,0,5.64,0.44,0.67,405.7,6.286,135123.
2017,279,19,0,1.72,0.24,2.20,429.4,5.487,99664.
2017,279,20,0,-0.44,0.15,2.02,437.5,5.179,82314.
2017,279,21,0,-0.36,0.31,1.50,434.9,5.290,90546.
2017,279,22,0,3.55,0.24,3.00,407.5,5.730,73119.
2017,279,23,0,5.89,0.16,0.74,391.0,5.803,62610.
2017,280,0,0,2.16,0.08,1.45,414.5,5.747,85507.
2017,280,1,0,2.01,0.42,1.37,412.8,5.604,87148.
2017,280,2,0,5.91,0.25,0.59,375.3,4.242,47744.
2017,280,3,0,6.21,0.13,0.71,368.6,4.055,36963.
2017,280,4,0,4.65,0.12,1.10,387.9,4.803,70336.
2017,280,5,0,2.66,0.20,1.35,393.2,4.602,68366.
2017,280,6,0,2.98,0.06,0.69,386.3,4.221,67968.
2017,280,7,0,2.47,0.21,0.54,386.2,4.059,64755.
2017,280,8,0,1.87,0.14,0.96,401.0,4.263,76725.
2017,280,9,0,3.15,0.16,0.62,395.8,3.396,61639.
2017,280,10,0,2.23,0.08,0.97,400.9,3.884,68250.
2017,280,11,0,3.71,0.18,0.51,387.2,3.668,52853.
2017,280,12,0,3.08,0.11,1.48,391.7,4.193,59294.
2017,280,13,0,3.42,0.16,0.63,388.7,4.456,56633.
2017,280,14,0,3.53,0.11,1.33,391.2,4.837,55144.
2017,280,15,0,2.90,0.13,0.94,397.2,5.168,50593.
2017,280,16,0,2.84,0.19,1.34,393.7,4.964,47587.
2017,280,17,0,2.01,0.62,2.40,404.0,4.938,65851.
2017,280,18,0,1.45,0.24,1.26,423.4,5.373,104681.
2017,280,19,0,2.75,0.39,1.14,420.2,5.697,125158.
2017,280,20,0,3.56,0.17,1.08,414.2,5.706,106789.
2017,280,21,0,5.47,0.14,0.42,404.2,5.356,77660.
2017,280,22,0,2.76,1.04,1.77,429.6,6.714,135998.
2017,280,23,0,2.31,0.75,1.08,437.8,7.539,179531.
2017,281,0,0,1.72,0.91,1.79,437.1,6.879,132226.
2017,281,1,0,1.73,0.30,1.17,437.2,7.157,136303.
2017,281,2,0,0.73,0.70,0.50,439.0,6.667,106628.
2017,281,3,0,3.20,0.33,1.06,425.3,7.707,165522.
2017,281,4,0,1.46,0.88,1.45,430.3,6.776,131200.
2017,281,5,0,0.32,0.27,1.25,432.4,5.910,92898.
2017,281,6,0,1.95,0.72,0.82,422.1,5.938,108222.
2017,281,7,0,0.50,0.32,1.25,425.7,5.223,85069.
2017,281,8,0,-1.64,0.15,1.30,432.6,4.468,74853.
2017,281,9,0,2.25,0.30,1.74,396.3,4.121,69891.
2017,281,10,0,2.36,0.27,0.97,393.7,4.034,67078.
2017,281,11,0,2.10,0.25,1.33,398.3,3.860,80039.
2017,281,12,0,2.87,0.15,0.66,393.2,3.715,62087.
2017,281,13,0,0.97,0.34,1.60,411.1,3.967,69910.
2017,281,14,0,1.20,0.30,1.32,409.5,3.526,72593.
2017,281,15,0,-0.79,0.31,0.96,429.7,3.221,73625.
2017,281,16,0,1.38,0.34,0.67,411.7,3.397,88884.
2017,281,17,0,2.65,0.25,1.17,392.3,2.825,48194.
2017,281,18,0,1.40,0.20,1.13,402.3,3.575,47619.
2017,281,19,0,2.05,0.09,0.61,398.0,3.241,42227.
2017,281,20,0,2.86,0.40,0.94,389.3,2.862,53558.
2017,281,21,0,2.99,0.15,0.69,387.8,2.784,55351.
2017,281,22,0,2.37,0.18,0.58,386.0,3.149,45658.
2017,281,23,0,2.25,0.25,0.78,384.6,3.040,42414.
2017,282,0,0,1.36,0.23,1.21,387.8,3.224,44834.
2017,282,1,0,2.02,0.14,0.72,382.3,3.029,47229.
2017,282,2,0,0.27,0.13,0.60,393.6,3.656,41150.
2017,282,3,0,0.70,0.14,1.39,388.6,3.373,36815.
2017,282,4,0,-0.16,0.20,1.67,393.0,3.459,33819.
2017,282,5,0,2.51,0.11,0.96,372.7,3.068,30081.
2017,282,6,0,2.36,0.14,0.22,369.7,3.174,28733.
2017,282,7,0,2.76,0.09,0.26,367.3,3.233,30670.
2017,282,8,0,2.03,0.15,0.47,367.1,3.314,27843.
2017,282,9,0,2.07,0.13,0.21,365.5,2.690,24505.
2017,282,10,0,2.39,0.12,0.18,356.4,3.434,17645.
2017,282,11,0,2.41,0.25,0.27,359.6,2.805,17971.
2017,282,12,0,2.75,0.08,0.13,361.2,2.154,17141.
2017,282,13,0,2.99,0.08,0.35,356.0,2.173,17000.
2017,282,14,0,2.98,0.10,0.14,356.5,2.313,18057.
2017,282,15,0,2.71,0.09,0.14,352.8,3.059,13788.
2017,282,16,0,2.71,0.20,0.24,350.2,3.859,16535.
2017,282,17,0,0.99,0.74,0.91,343.2,6.669,22173.
2017,282,18,0,2.69,0.41,0.45,337.1,5.639,15880.
2017,282,19,0,1.99,0.45,1.08,333.7,7.567,12236.
2017,282,20,0,0.71,0.51,0.73,331.9,8.541,12590.
2017,282,21,0,0.15,0.22,0.52,331.7,10.793,13667.
2017,282,22,0,0.03,0.53,0.55,327.3,10.078,13064.
2017,282,23,0,-0.23,0.26,1.75,326.1,11.955,14263.
2017,283,0,0,3.20,0.16,0.22,316.6,10.082,12369.
2017,283,1,0,2.72,0.30,0.50,315.8,11.926,12210.
2017,283,2,0,2.70,0.17,0.23,313.3,11.376,12155.
2017,283,3,0,1.86,0.38,0.27,313.7,13.984,12508.
2017,283,4,0,1.59,0.14,0.31,99999.9,999.999,9999999.
2017,283,5,0,1.62,0.41,0.42,99999.9,999.999,9999999.
2017,283,6,0,-0.11,0.40,2.02,311.7,15.695,9538.
2017,283,7,0,-1.59,0.19,0.40,322.1,11.458,12195.
2017,283,8,0,-1.74,0.13,0.35,327.5,11.382,10446.
2017,283,9,0,-1.39,0.32,0.41,318.2,11.343,11747.
2017,283,10,0,-0.09,0.11,0.51,311.4,11.388,12720.
2017,283,11,0,-0.35,0.28,0.37,311.7,11.747,12036.
2017,283,12,0,0.00,0.36,0.27,309.9,12.369,11826.
2017,283,13,0,0.18,0.15,0.77,310.5,13.538,11583.
2017,283,14,0,-1.05,0.29,0.17,311.5,14.466,11548.
2017,283,15,0,0.08,0.32,0.86,310.7,15.675,11850.
2017,283,16,0,-1.56,0.55,0.63,312.6,16.960,12803.
2017,283,17,0,-2.23,0.03,0.03,315.0,19.126,12582.
2017,283,18,0,-3.89,0.16,0.41,99999.9,999.999,9999999.
2017,283,19,0,-4.04,0.67,0.43,346.5,13.721,26019.
2017,283,20,0,-3.71,0.39,0.40,349.7,16.027,27305.
2017,283,21,0,-4.21,1.62,1.66,346.2,19.427,37412.
2017,283,22,0,-3.87,0.96,1.66,350.8,21.631,52049.
2017,283,23,0,-3.67,0.74,1.47,353.9,18.522,55290.
2017,284,0,0,-0.98,0.52,2.03,370.5,18.346,73066.
2017,284,1,0,-1.79,0.52,1.52,370.6,17.083,92454.
2017,284,2,0,-0.35,0.61,1.18,379.8,17.742,105687.
2017,284,3,0,-2.04,0.44,0.85,378.6,17.959,110806.
2017,284,4,0,-0.06,0.43,3.54,381.7,17.079,102014.
2017,284,5,0,0.31,0.80,1.89,384.7,17.939,118926.
2017,284,6,0,-2.78,1.12,1.16,380.8,18.153,125851.
2017,284,7,0,-1.63,1.63,2.18,387.5,17.430,112824.
2017,284,8,0,-3.04,1.73,2.49,389.8,16.981,136272.
2017,284,9,0,-6.06,1.79,1.55,395.3,15.587,157006.
2017,284,10,0,-7.85,0.98,1.84,388.1,17.276,209049.
2017,284,11,0,-8.18,1.19,2.02,386.0,17.505,148184.
2017,284,12,0,-4.65,0.59,1.95,406.4,13.216,165089.
2017,284,13,0,-3.41,0.89,3.56,449.0,10.376,192709.
2017,284,14,0,-4.61,0.72,2.48,442.4,9.343,144149.
2017,284,15,0,0.93,1.33,3.20,454.1,9.649,133378.
2017,284,16,0,4.14,0.60,4.91,468.7,8.439,142863.
2017,284,17,0,-7.60,0.28,0.67,459.4,7.092,214399.
2017,284,18,0,-7.44,0.35,1.19,456.1,7.529,208586.
2017,284,19,0,-7.66,0.36,0.89,451.0,7.911,184882.
2017,284,20,0,-6.39,0.31,3.40,460.7,8.112,174997.
2017,284,21,0,-10.23,0.26,0.67,435.8,10.272,134819.
2017,284,22,0,-3.08,0.64,4.69,475.3,7.936,195101.
2017,284,23,0,-1.79,1.08,4.90,495.2,8.264,290382.
2017,285,0,0,-2.09,1.39,1.80,504.6,7.743,299859.
2017,285,1,0,3.55,1.43,4.02,529.7,6.735,238894.
2017,285,2,0,0.63,0.97,2.36,527.7,5.111,195783.
2017,285,3,0,-3.29,0.22,0.98,505.1,4.489,134678.
2017,285,4,0,-3.78,0.75,1.08,496.5,4.972,120556.
2017,285,5,0,-2.19,0.62,1.70,494.9,5.406,129897.
2017,285,6,0,-2.52,0.99,1.61,483.0,5.556,154166.
2017,285,7,0,-0.73,0.46,2.98,498.7,5.492,146077.
2017,285,8,0,-4.91,0.68,1.36,506.9,6.107,235373.
2017,285,9,0,-1.67,1.15,2.18,516.5,6.198,218615.
2017,285,10,0,0.54,0.82,4.41,514.9,5.527,171350.
2017,285,11,0,-2.60,0.48,3.71,508.2,3.541,162917.
2017,285,12,0,4.31,1.40,1.34,554.0,3.285,183432.
2017,285,13,0,-5.68,1.35,2.87,524.7,2.672,161994.
2017,285,14,0,3.23,1.05,3.28,561.8,3.667,240270.
2017,285,15,0,1.72,0.47,2.97,553.8,3.412,248198.
2017,285,16,0,-5.11,0.68,1.77,508.0,5.547,265899.
2017,285,17,0,-5.60,0.39,0.62,499.3,3.949,170985.
2017,285,18,0,-3.25,0.41,1.43,492.0,3.540,130117.
2017,285,19,0,-2.55,0.40,2.57,486.8,3.988,153599.
2017,285,20,0,-5.31,0.46,0.92,464.5,5.094,241623.
2017,285,21,0,-2.70,0.39,2.68,486.6,3.996,147559.
2017,285,22,0,-2.85,0.23,1.59,488.1,3.622,106790.
2017,285,23,0,-6.15,0.26,0.78,481.7,3.569,86938.
2017,286,0,0,-6.64,0.15,0.39,479.9,3.474,79162.
2017,286,1,0,-6.56,0.22,1.18,494.8,3.342,68647.
2017,286,2,0,-4.48,0.24,2.52,513.2,3.347,89619.
2017,286,3,0,-7.04,0.45,0.73,500.7,2.670,58881.
2017,286,4,0,-6.13,0.15,0.69,519.9,2.657,87314.
2017,286,5,0,-6.10,0.34,0.85,519.3,2.717,87706.
2017,286,6,0,-6.44,0.27,0.33,518.2,3.284,85252.
2017,286,7,0,-7.41,0.13,0.31,512.3,3.617,90630.
2017,286,8,0,-4.42,0.91,3.08,534.2,4.103,116497.
2017,286,9,0,-2.76,0.62,1.68,549.3,3.960,182010.
2017,286,10,0,-2.80,0.64,1.45,541.9,3.266,151408.
2017,286,11,0,-5.04,0.44,0.89,559.5,4.712,209009.
2017,286,12,0,-1.25,0.84,3.66,596.8,4.108,205259.
2017,286,13,0,-0.22,0.41,2.69,628.5,4.133,212445.
2017,286,14,0,-4.89,0.28,1.44,588.3,5.243,268939.
2017,286,15,0,-5.49,0.49,1.75,606.1,4.527,289276.
2017,286,16,0,-5.54,0.34,1.15,631.5,4.573,290167.
2017,286,17,0,-5.53,0.58,0.80,642.0,4.212,281883.
2017,286,18,0,-4.12,1.05,1.19,655.7,4.293,373852.
2017,286,19,0,-3.65,0.46,1.19,656.4,4.422,408279.
2017,286,20,0,-3.94,0.55,1.59,644.5,4.366,391474.
2017,286,21,0,-1.16,0.41,1.64,670.9,6.868,818168.
2017,286,22,0,-1.54,1.06,1.20,663.7,7.429,854225.
2017,286,23,0,-1.65,0.51,1.49,684.7,5.971,552953.
2017,287,0,0,-3.98,0.78,2.46,663.2,6.033,609358.
2017,287,1,0,-1.35,0.28,1.81,672.2,5.013,495508.
2017,287,2,0,-3.70,0.70,1.74,637.2,3.997,421441.
2017,287,3,0,-3.87,0.46,1.86,662.9,3.839,369397.
2017,287,4,0,-3.58,0.40,1.44,685.5,3.800,410313.
2017,287,5,0,-2.91,0.23,1.12,704.4,3.412,338002.
2017,287,6,0,-4.05,0.29,1.14,682.1,3.726,324094.
2017,287,7,0,-3.66,0.33,2.08,677.6,3.705,311590.
2017,287,8,0,-3.80,0.50,1.16,678.6,3.824,326769.
2017,287,9,0,-4.00,0.68,0.83,665.8,4.021,362261.
2017,287,10,0,-2.11,0.65,1.67,690.0,4.369,394056.
2017,287,11,0,-1.97,0.46,1.72,675.7,4.616,463504.
2017,287,12,0,-4.08,0.50,0.72,648.9,4.791,460268.
2017,287,13,0,-3.69,0.33,0.75,661.1,3.713,298871.
2017,287,14,0,-2.09,0.73,1.13,667.4,3.093,311488.
2017,287,15,0,-3.21,0.32,1.26,628.1,2.868,288479.
2017,287,16,0,-1.77,0.31,1.79,639.6,2.898,239047.
2017,287,17,0,-2.30,0.37,0.94,628.7,3.581,314909.
2017,287,18,0,-2.60,0.36,1.46,623.0,3.906,304720.
2017,287,19,0,-3.81,0.25,0.50,609.8,4.746,415507.
2017,287,20,0,-4.00,0.19,0.53,605.7,4.201,282318.
2017,287,21,0,-4.22,0.36,0.57,594.3,4.301,254637.
2017,287,22,0,-3.95,0.16,0.66,600.1,6.654,789134.
2017,287,23,0,-0.42,0.43,1.84,644.4,3.542,313043.
2017,288,0,0,0.52,0.44,1.43,650.5,3.089,249335.
2017,288,1,0,-0.32,0.48,2.07,635.1,3.232,252932.
2017,288,2,0,2.10,0.24,1.76,658.5,2.922,210353.
2017,288,3,0,2.35,0.38,1.09,649.2,3.008,208651.
2017,288,4,0,-2.09,0.29,1.92,604.3,3.315,254556.
2017,288,5,0,-2.92,0.25,1.15,596.9,3.303,230285.
2017,288,6,0,-3.34,0.18,0.75,589.2,3.440,204253.
2017,288,7,0,-3.46,0.39,0.70,580.7,3.261,203415.
2017,288,8,0,-4.01,0.18,0.31,576.5,2.986,133681.
2017,288,9,0,-1.39,0.26,2.03,597.1,3.535,258734.
2017,288,10,0,-0.62,0.18,0.99,596.9,5.504,618476.
2017,288,11,0,-0.31,0.22,1.63,586.3,6.832,893376.
2017,288,12,0,-1.02,0.12,1.49,580.5,5.064,607332.
2017,288,13,0,-3.83,0.22,0.65,562.5,3.047,179195.
2017,288,14,0,-3.36,0.18,0.56,561.6,3.318,209444.
2017,288,15,0,-1.82,0.29,0.79,568.2,5.108,525603.
2017,288,16,0,-4.06,0.27,1.01,549.7,3.036,173654.
2017,288,17,0,-4.21,0.29,0.89,550.8,3.363,256800.
2017,288,18,0,-4.99,0.15,0.20,540.2,3.275,142707.
2017,288,19,0,-4.35,0.16,0.24,538.6,3.880,260288.
2017,288,20,0,-4.52,0.16,0.16,544.4,4.191,331129.
2017,288,21,0,-4.42,0.12,0.24,532.1,3.670,243285.
2017,288,22,0,-3.62,0.18,0.48,530.0,3.425,240060.
2017,288,23,0,-1.33,0.22,1.18,551.1,5.656,502522.
2017,289,0,0,-3.68,0.33,1.05,532.1,3.738,232617.
2017,289,1,0,-4.03,0.17,0.34,524.3,3.501,153778.
2017,289,2,0,-2.05,0.18,1.58,532.2,4.111,217215.
2017,289,3,0,-1.46,0.58,1.68,542.6,4.656,334155.
2017,289,4,0,-3.04,0.19,0.46,542.4,4.618,346366.
2017,289,5,0,-3.40,0.24,0.33,536.7,3.997,239160.
2017,289,6,0,-2.72,0.27,0.72,538.5,4.224,289171.
2017,289,7,0,-1.17,0.30,0.80,546.8,4.408,297151.
2017,289,8,0,-2.18,0.66,1.05,537.2,3.888,246025.
2017,289,9,0,-2.85,0.24,0.87,529.4,3.244,184315.
2017,289,10,0,-3.27,0.23,0.30,519.6,2.852,147014.
2017,289,11,0,-3.46,0.12,0.12,515.0,2.667,112271.
2017,289,12,0,-2.28,0.15,0.76,526.3,3.286,207696.
2017,289,13,0,-1.13,0.24,1.27,536.4,3.631,234987.
2017,289,14,0,-1.47,0.57,1.21,538.2,3.518,284539.
2017,289,15,0,-1.83,0.16,1.01,532.9,3.072,246594.
2017,289,16,0,-2.46,0.07,0.27,528.0,2.754,216647.
2017,289,17,0,-2.40,0.12,0.27,523.3,2.641,191419.
2017,289,18,0,-1.39,0.34,1.77,526.8,3.082,238695.
2017,289,19,0,2.61,0.36,0.51,544.9,3.175,204506.
2017,289,20,0,1.93,0.31,0.93,539.3,3.049,172541.
2017,289,21,0,0.46,0.57,1.13,526.6,2.899,185163.
2017,289,22,0,-2.44,0.22,0.30,507.7,2.884,173219.
2017,289,23,0,-3.05,0.13,0.20,500.5,2.795,111988.
2017,290,0,0,-3.19,0.12,0.12,495.3,2.736,100573.
2017,290,1,0,-2.46,0.43,0.57,490.0,2.879,117999.
2017,290,2,0,-1.93,0.39,0.64,472.5,2.833,104132.
2017,290,3,0,-2.35,0.30,0.52,458.3,2.630,74732.
2017,290,4,0,-2.30,0.21,0.19,458.5,2.874,75668.
2017,290,5,0,-2.51,0.09,0.32,457.5,2.852,65882.
2017,290,6,0,-1.05,0.23,0.88,470.5,3.326,90889.
2017,290,7,0,-2.21,0.13,0.37,455.9,3.020,71710.
2017,290,8,0,-2.63,0.15,0.26,451.4,2.928,65868.
2017,290,9,0,-2.63,0.19,0.22,457.2,2.942,89238.
2017,290,10,0,-2.75,0.29,0.23,460.4,3.472,117978.
2017,290,11,0,-3.04,0.13,0.24,464.3,3.354,103192.
2017,290,12,0,-2.69,0.35,0.57,449.7,3.140,79501.
2017,290,13,0,0.33,0.30,1.78,468.5,3.314,99702.
2017,290,14,0,1.94,0.26,0.47,475.4,3.318,97986.
2017,290,15,0,-1.51,0.11,1.75,440.0,3.114,62804.
2017,290,16,0,-2.78,0.09,0.29,426.2,3.425,59938.
2017,290,17,0,-2.45,0.03,0.46,425.3,3.340,60552.
2017,290,18,0,-2.42,0.08,0.47,426.2,3.403,60025.
2017,290,19,0,-2.70,0.09,0.34,418.3,3.215,56120.
2017,290,20,0,-2.28,0.14,0.57,418.6,3.366,57045.
2017,290,21,0,-0.09,0.41,1.79,427.8,3.506,66070.
2017,290,22,0,0.93,0.60,0.87,436.6,3.387,72942.
2017,290,23,0,2.06,0.24,0.33,437.9,3.137,59620.
2017,291,0,0,-0.34,0.78,2.39,433.3,3.148,100012.
2017,291,1,0,-2.84,0.13,0.44,423.1,2.671,116389.
2017,291,2,0,-3.48,0.07,0.09,399.3,2.213,37104.
2017,291,3,0,0.16,0.52,2.49,414.5,3.397,63473.
2017,291,4,0,-0.89,0.29,1.56,395.6,3.207,54984.
2017,291,5,0,-0.70,0.13,1.04,389.4,3.381,36825.
2017,291,6,0,0.49,0.18,1.12,391.2,3.884,30575.
2017,291,7,0,3.07,0.10,0.15,402.9,4.564,40823.
2017,291,8,0,2.48,0.20,0.55,399.1,4.536,42734.
2017,291,9,0,1.19,0.53,0.99,387.6,4.908,33535.
2017,291,10,0,-0.37,0.31,1.41,378.7,4.263,35847.
2017,291,11,0,-2.16,0.11,0.68,373.9,3.556,35140.
2017,291,12,0,-2.25,0.19,0.34,365.8,4.067,31952.
2017,291,13,0,0.57,0.09,0.87,370.1,6.282,25700.
2017,291,14,0,1.11,0.18,0.81,369.0,6.274,27426.
2017,291,15,0,-1.71,0.23,1.19,353.3,7.018,30054.
2017,291,16,0,-2.63,0.18,0.48,353.6,8.614,32128.
2017,291,17,0,-2.72,0.29,0.35,349.8,9.005,30791.
2017,291,18,0,-2.16,0.13,0.74,346.9,9.246,29039.
2017,291,19,0,-0.49,0.20,1.28,347.6,10.166,27992.
2017,291,20,0,1.54,0.41,0.49,351.9,12.725,20418.
2017,291,21,0,1.88,0.24,0.41,351.4,12.921,19458.
2017,291,22,0,2.54,0.10,0.54,349.3,13.108,18839.
2017,291,23,0,1.36,0.54,2.27,347.5,12.938,24074.
2017,292,0,0,-2.42,0.51,1.19,344.9,11.970,32905.
2017,292,1,0,-2.86,0.26,0.56,344.6,11.796,34071.
2017,292,2,0,-3.05,1.01,1.85,344.7,14.133,43482.
2017,292,3,0,-0.42,0.34,2.60,351.5,17.697,49541.
2017,292,4,0,-2.66,1.08,3.21,350.6,13.922,59379.
2017,292,5,0,-4.82,0.56,0.77,358.7,10.537,57147.
2017,292,6,0,-2.99,0.40,1.75,373.9,11.633,69455.
2017,292,7,0,-3.72,0.28,1.05,369.8,11.822,62486.
2017,292,8,0,-4.51,0.13,0.63,365.4,11.630,69661.
2017,292,9,0,-4.77,0.16,0.80,361.3,10.645,65438.
2017,292,10,0,-4.68,0.25,0.39,362.2,11.715,59294.
2017,292,11,0,-5.58,0.80,0.58,373.6,11.144,40181.
2017,292,12,0,-4.60,1.23,2.11,379.5,14.132,67875.
2017,292,13,0,1.06,1.65,1.81,399.4,18.088,73476.
2017,292,14,0,-0.15,0.83,2.33,415.1,11.606,119490.
2017,292,15,0,-4.67,0.79,1.67,407.9,11.540,138482.
2017,292,16,0,-4.41,1.01,0.63,420.6,9.475,148636.
2017,292,17,0,-4.16,0.81,1.09,434.1,9.201,198669.
2017,292,18,0,-3.17,1.51,1.28,451.7,8.048,197385.
2017,292,19,0,-3.16,0.68,1.00,459.3,8.173,237175.
2017,292,20,0,-3.99,0.51,1.22,459.2,8.084,266322.
2017,292,21,0,-4.19,0.45,1.34,460.6,7.424,204676.
2017,292,22,0,-4.89,0.18,0.32,456.5,6.984,181001.
2017,292,23,0,-4.78,0.20,0.33,455.1,6.690,216207.
2017,293,0,0,-4.45,0.33,0.26,450.3,6.244,190237.
2017,293,1,0,-3.76,0.34,0.92,454.1,5.041,135523.
2017,293,2,0,-2.86,0.45,1.57,456.0,4.523,130259.
2017,293,3,0,-1.72,0.64,1.38,443.8,4.556,123902.
2017,293,4,0,-3.51,0.22,0.46,431.8,4.922,115501.
2017,293,5,0,-4.41,0.10,0.28,426.2,5.331,143734.
2017,293,6,0,-3.54,0.16,0.62,431.0,5.353,139826.
2017,293,7,0,-3.20,0.24,0.39,428.8,5.644,123102.
2017,293,8,0,-2.10,0.46,0.72,431.7,5.533,80597.
2017,293,9,0,-0.62,0.56,0.42,436.3,4.878,42469.
2017,293,10,0,1.78,0.61,1.78,445.0,5.138,51466.
2017,293,11,0,2.58,0.06,0.49,440.6,4.670,42727.
2017,293,12,0,2.17,0.12,0.53,443.1,4.950,44732.
2017,293,13,0,2.61,0.37,0.61,430.9,5.466,45523.
2017,293,14,0,2.13,0.16,0.96,411.9,5.848,50061.
2017,293,15,0,-0.71,0.48,1.03,394.1,5.770,41015.
2017,293,16,0,-1.46,0.37,0.82,386.3,6.012,39411.
2017,293,17,0,-0.35,0.42,0.83,381.1,7.229,27298.
2017,293,18,0,-1.56,0.24,1.17,375.5,7.368,31346.
2017,293,19,0,-1.54,0.39,1.45,371.4,7.172,37196.
2017,293,20,0,-2.31,0.17,0.48,367.6,6.633,42823.
2017,293,21,0,-1.31,0.49,0.97,362.8,6.845,33757.
2017,293,22,0,-2.68,0.30,0.49,353.5,5.830,33161.
2017,293,23,0,-2.33,0.40,0.79,356.0,7.996,32806.
2017,294,0,0,-2.29,0.20,1.17,356.3,9.357,38055.
2017,294,1,0,-2.12,0.14,0.59,349.0,8.742,26544.
2017,294,2,0,-2.38,0.30,0.45,346.1,7.984,27575.
2017,294,3,0,-2.81,0.10,0.30,344.0,7.264,26280.
2017,294,4,0,-1.77,0.29,1.24,341.5,8.019,22584.
2017,294,5,0,-0.92,1.09,0.64,358.7,17.762,32127.
2017,294,6,0,-1.74,0.89,1.26,368.5,32.857,36625.
2017,294,7,0,-0.12,1.59,2.77,363.5,36.074,34468.
2017,294,8,0,3.89,0.46,0.77,359.9,21.967,36399.
2017,294,9,0,5.05,0.41,0.57,359.0,19.528,57025.
2017,294,10,0,1.02,2.48,3.63,373.2,18.757,65156.
2017,294,11,0,2.19,0.96,2.52,370.6,20.931,72629.
2017,294,12,0,1.23,0.90,1.91,370.8,20.130,71237.
2017,294,13,0,2.39,1.19,3.48,370.1,10.054,72710.
2017,294,14,0,1.23,0.66,1.83,382.9,7.059,82386.
2017,294,15,0,-0.94,1.22,2.45,386.7,13.764,84906.
2017,294,16,0,-0.49,0.48,1.49,396.4,12.739,70903.
2017,294,17,0,-1.72,0.54,0.94,412.0,10.002,72361.
2017,294,18,0,-4.55,0.39,0.39,434.7,9.894,69824.
2017,294,19,0,-0.74,0.69,2.45,426.7,9.255,89232.
2017,294,20,0,4.78,1.43,1.32,459.6,6.214,193923.
2017,294,21,0,4.19,0.49,1.93,480.8,6.165,222486.
2017,294,22,0,1.98,0.47,1.97,480.0,6.251,171703.
2017,294,23,0,5.04,0.88,1.39,461.0,6.819,170853.
2017,295,0,0,3.73,0.62,2.34,463.9,6.247,166649.
2017,295,1,0,3.88,0.36,1.10,460.7,5.436,202895.
2017,295,2,0,4.93,0.41,0.58,438.8,4.917,131005.
2017,295,3,0,0.70,0.68,2.07,435.7,6.165,158924.
2017,295,4,0,1.30,0.51,1.69,432.0,5.733,153731.
2017,295,5,0,3.26,0.96,2.04,418.1,5.100,109362.
2017,295,6,0,5.09,0.40,0.35,412.1,4.081,99270.
2017,295,7,0,1.33,0.36,0.97,398.6,4.903,65207.
2017,295,8,0,3.31,0.37,1.57,403.3,4.998,82097.
2017,295,9,0,4.69,0.13,0.13,398.2,4.382,56074.
2017,295,10,0,4.28,0.22,0.27,398.2,3.516,51975.
2017,295,11,0,1.99,0.72,2.04,402.5,3.408,61808.
2017,295,12,0,0.13,0.27,1.56,400.6,3.258,48130.
2017,295,13,0,2.10,0.16,0.36,386.6,2.946,56361.
2017,295,14,0,3.16,0.41,0.47,383.1,4.350,164697.
2017,295,15,0,3.62,0.53,0.65,387.8,5.586,141857.
2017,295,16,0,1.00,0.48,0.97,393.7,5.705,59282.
2017,295,17,0,0.93,0.23,1.04,392.5,5.980,48762.
2017,295,18,0,0.38,0.53,0.53,388.1,7.637,35312.
2017,295,19,0,-0.26,0.58,0.56,386.1,10.093,33221.
2017,295,20,0,0.64,0.48,0.48,389.2,14.583,28747.
2017,295,21,0,1.15,0.96,1.05,390.8,16.607,30396.
2017,295,22,0,-1.64,0.46,0.38,391.9,9.538,20505.
2017,295,23,0,-0.68,1.29,0.63,387.0,16.540,23209.
2017,296,0,0,-0.68,1.67,1.07,382.1,14.190,38909.
2017,296,1,0,1.19,0.16,1.06,380.9,11.253,41552.
